Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,PercentDD,Trades,ReEntryExtension,PTAsTimeREExt,CloseBreakEvenAfter,Pair
23314,540003007.00,4500.26,15.51814,1.96050,1.49969,0.00040,540003007,3.00,290,0.9,1.9,5,AUDJPY
7504,93002509.00,11234.59,2.58504,1.81135,3.77849,-0.00020,93002509,2.97,4346,0.3,0.9,3,AUDJPY
7318,371002707.00,2376.67,3.53146,1.60940,0.79977,-0.00072,371002707,2.97,673,0.9,0.8,3,AUDJPY
12898,371002707.00,3417.41,5.02560,1.76133,1.15083,-0.00691,371002707,2.97,680,0.9,0.7,4,AUDJPY
18323,140002909.00,9783.19,3.31521,1.70763,3.29518,-0.00019,140002909,2.97,2951,0.4,0.6,5,AUDJPY
12371,132002909.00,8377.58,2.69896,1.66815,2.82174,-0.00021,132002909,2.97,3104,0.4,0.6,4,AUDJPY
17951,104002909.00,9070.73,2.68762,1.76525,3.06179,-0.00054,104002909,2.96,3375,0.4,0.5,5,AUDJPY
9550,371002707.00,2121.64,4.59229,1.60950,0.71662,-0.00177,371002707,2.96,462,0.9,1.4,3,AUDJPY
6202,338002707.00,2589.10,2.85143,1.60824,0.87502,-0.00578,338002707,2.96,908,0.9,0.5,3,AUDJPY
250,328002707.00,1860.50,1.69136,1.49322,0.62878,-0.00788,328002707,2.96,1100,0.9,0.5,2,AUDJPY
18106,418002707.00,4084.54,4.91521,1.90602,1.38043,-0.00778,418002707,2.96,831,0.9,0.5,5,AUDJPY
3598,278002707.00,1467.60,2.43787,1.48611,0.49601,-0.00127,278002707,2.96,602,0.9,1.4,2,AUDJPY
14386,372002707.00,3023.44,6.37857,1.76966,1.02201,-0.01032,372002707,2.96,474,0.9,1.1,4,AUDJPY
8806,371002707.00,2433.11,4.64334,1.63092,0.82250,0.00003,371002707,2.96,524,0.9,1.2,3,AUDJPY
8434,372002707.00,2327.13,4.29360,1.65199,0.78741,-0.00031,372002707,2.96,542,0.9,1.1,3,AUDJPY
22198,669002707.00,4090.61,12.06670,1.81025,1.38704,-0.00931,669002707,2.95,339,0.9,1.6,5,AUDJPY
14758,427002707.00,3244.93,7.16320,1.82130,1.10101,-0.00075,427002707,2.95,453,0.9,1.2,4,AUDJPY
20710,518002707.00,3869.90,9.41582,1.80821,1.31307,-0.00013,518002707,2.95,411,0.9,1.2,5,AUDJPY
17362,678002707.00,2502.72,8.39839,1.63001,0.84953,0.00055,678002707,2.95,298,0.9,1.9,4,AUDJPY
1335,278002507.00,2869.03,2.63214,1.64752,0.97495,-0.00168,278002507,2.94,1090,0.8,0.8,2,AUDJPY
15471,371002507.00,3755.53,7.55640,1.85451,1.27824,-0.00213,371002507,2.94,497,0.8,1.4,4,AUDJPY
3443,149002809.00,4602.85,1.79239,1.39981,1.56625,0.00034,149002809,2.94,2568,0.4,1.4,2,AUDJPY
18695,160002809.00,9682.33,3.61956,1.80398,3.30163,-0.00001,160002809,2.93,2675,0.4,0.7,5,AUDJPY
19067,149002809.00,10210.21,4.16743,1.82317,3.48219,-0.00007,149002809,2.93,2450,0.4,0.8,5,AUDJPY
9023,135002709.00,5843.43,2.78391,1.56411,2.01285,0.00051,135002709,2.90,2099,0.4,1.3,3,AUDJPY
2079,278002407.00,2073.87,2.21804,1.52373,0.73321,-0.00324,278002407,2.83,935,0.8,1,2,AUDJPY
22942,615002607.00,4660.55,15.74510,1.96394,1.66048,0.00034,615002607,2.81,296,0.9,1.8,5,AUDJPY
11038,565002607.00,2155.79,5.79513,1.72112,0.76873,-0.00230,565002607,2.80,372,0.9,1.8,3,AUDJPY
16990,569002607.00,3211.81,9.97457,1.75118,1.16756,0.00097,569002607,2.75,322,0.9,1.8,4,AUDJPY
17052,955002707.00,2256.41,10.39820,1.60942,0.82338,0.00238,955002707,2.74,217,1.1,1.8,4,AUDJPY
11100,537002707.00,1416.95,5.71351,1.41306,0.51706,0.00161,537002707,2.74,248,1.1,1.8,3,AUDJPY
14820,495002707.00,2954.75,9.50080,1.62360,1.07846,-0.00450,495002707,2.74,311,1.1,1.2,4,AUDJPY
8868,371002707.00,1974.57,5.75676,1.49993,0.72070,-0.00724,371002707,2.74,343,1.1,1.2,3,AUDJPY
1676,328002408.00,3050.15,2.49195,1.57976,1.11428,-0.00131,328002408,2.74,1224,0.7,0.9,2,AUDJPY
1955,99002708.00,4255.29,1.35865,1.49542,1.55596,-0.00037,99002708,2.73,3132,0.4,1,2,AUDJPY
10976,288002408.00,3316.99,5.25672,1.69119,1.21332,-0.00032,288002408,2.73,631,0.7,1.8,3,AUDJPY
5396,278002408.00,2425.53,3.05098,1.57794,0.88753,-0.00017,278002408,2.73,795,0.7,1.9,2,AUDJPY
21175,597002707.00,2679.97,11.30789,1.66862,0.98158,0.00264,597002707,2.73,237,1.2,1.3,5,AUDJPY
19036,93002609.00,18053.52,4.49540,1.96976,6.63077,-0.00004,93002609,2.72,4016,0.3,0.8,5,AUDJPY
6574,328002507.00,3215.89,4.02994,1.73252,1.18817,-0.00594,328002507,2.71,798,0.9,0.6,3,AUDJPY
622,328002607.00,2354.66,2.36649,1.53459,0.86997,-0.00479,328002607,2.71,995,0.9,0.6,2,AUDJPY
7690,278002407.00,2496.70,3.92563,1.73724,0.92801,-0.00088,278002407,2.69,636,0.9,0.9,3,AUDJPY
13084,71002509.00,8846.06,2.08290,1.59726,3.29292,-0.00009,71002509,2.68,4247,0.3,0.8,4,AUDJPY
20524,149002509.00,20008.45,6.47313,2.23674,7.44889,-0.00018,149002509,2.68,3091,0.3,1.2,5,AUDJPY
14572,120002509.00,11809.76,3.63825,1.85326,4.39662,-0.00037,120002509,2.68,3246,0.3,1.2,4,AUDJPY
1552,94002509.00,6519.31,1.23169,1.55587,2.42773,-0.00007,94002509,2.68,5293,0.3,0.9,2,AUDJPY
13270,433002407.00,3632.60,6.10521,1.97519,1.37608,-0.00571,433002407,2.64,595,0.9,0.8,4,AUDJPY
436,72002409.00,8550.20,1.28170,1.66125,3.23869,-0.00007,72002409,2.64,6671,0.3,0.6,2,AUDJPY
808,69002409.00,7583.78,1.24243,1.59780,2.87780,-0.00018,69002409,2.63,6104,0.3,0.7,2,AUDJPY
17734,540002307.00,2853.43,9.41726,1.76775,1.10731,-0.00584,540002307,2.58,303,0.9,2,4,AUDJPY
23686,698002307.00,4163.69,14.60944,1.95570,1.61578,-0.00078,698002307,2.58,285,0.9,2,5,AUDJPY
6419,104002508.00,6050.87,1.78967,1.55835,2.37531,-0.00028,104002508,2.55,3381,0.4,0.6,3,AUDJPY
16091,197002508.00,7863.67,4.79492,1.82419,3.08831,0.00163,197002508,2.55,1640,0.4,1.6,4,AUDJPY
16835,242002508.00,7719.40,5.04536,1.77860,3.03171,0.00113,242002508,2.55,1530,0.4,1.8,4,AUDJPY
2172,304002507.00,1270.20,2.50533,1.36769,0.50717,0.00089,304002507,2.50,507,1.1,1,2,AUDJPY
15192,547002207.00,2929.02,10.68985,1.69099,1.17664,-0.00208,547002207,2.49,274,1.1,1.3,4,AUDJPY
2420,271002407.00,2149.71,1.95606,1.54168,0.86636,-0.00177,271002407,2.48,1099,0.7,1.1,2,AUDJPY
4652,275002407.00,1755.48,2.06042,1.51731,0.71206,0.00017,275002407,2.47,852,0.7,1.7,2,AUDJPY
19811,150002308.00,9888.42,4.64027,1.80619,4.05960,-0.00039,150002308,2.44,2131,0.4,1,5,AUDJPY
6605,431002207.00,2521.90,3.86202,1.74010,1.04038,-0.00872,431002207,2.42,653,1,0.6,3,AUDJPY
9209,418002207.00,2181.35,5.37278,1.63684,0.90025,-0.00887,418002207,2.42,406,1,1.3,3,AUDJPY
10325,557002207.00,2010.31,5.72738,1.60601,0.83044,-0.00200,557002207,2.42,351,1,1.6,3,AUDJPY
5768,278002407.00,1628.03,2.06865,1.58893,0.68094,-0.00126,278002407,2.39,787,0.7,2,2,AUDJPY
3908,278002407.00,1945.44,2.05215,1.57599,0.81384,0.00004,278002407,2.39,948,0.7,1.5,2,AUDJPY
3164,232002407.00,1898.52,1.94321,1.58428,0.79421,0.00079,232002407,2.39,977,0.7,1.3,2,AUDJPY
10728,520002407.00,1798.57,6.81277,1.65616,0.75665,0.00167,520002407,2.38,264,1.1,1.7,3,AUDJPY
4776,385002407.00,1220.00,3.52601,1.42160,0.51325,0.00132,385002407,2.38,346,1.1,1.7,2,AUDJPY
1025,271002107.00,1736.12,2.19484,1.55820,0.73119,-0.01162,271002107,2.37,791,1,0.7,2,AUDJPY
1304,278002207.00,2475.22,1.86668,1.59675,1.04635,-0.00106,278002207,2.37,1326,0.7,0.8,2,AUDJPY
5892,478002307.00,1172.84,3.69981,1.39389,0.50099,0.00380,478002307,2.34,317,1.1,2,2,AUDJPY
8899,542002307.00,1565.47,5.51222,1.50938,0.67148,0.00374,542002307,2.33,284,1.2,1.2,3,AUDJPY
1428,428002307.00,1416.85,2.52109,1.38410,0.60926,-0.00009,428002307,2.33,562,1.1,0.8,2,AUDJPY
4993,279002208.00,2481.20,2.26594,1.54774,1.09239,-0.00102,279002208,2.27,1095,0.6,1.8,2,AUDJPY
17765,613002007.00,2535.71,11.07297,1.78338,1.11772,0.00123,613002007,2.27,229,1,2,4,AUDJPY
17393,955002007.00,3797.91,14.49584,1.93545,1.67586,-0.00151,955002007,2.27,262,1,1.9,4,AUDJPY
5365,278002208.00,2829.49,2.61506,1.71813,1.27670,0.00004,278002208,2.22,1082,0.6,1.9,2,AUDJPY
5737,278002208.00,2735.53,2.61523,1.71785,1.23462,0.00061,278002208,2.22,1046,0.6,2,2,AUDJPY
17424,607002007.00,2066.52,9.52313,1.51623,0.94808,0.00246,607002007,2.18,217,1.1,1.9,4,AUDJPY
16308,614002107.00,3101.13,13.42481,1.74526,1.44661,0.00505,614002107,2.14,231,1.1,1.6,4,AUDJPY
10356,519002107.00,1917.21,6.97167,1.62245,0.89434,0.00211,519002107,2.14,275,1.1,1.6,3,AUDJPY
3288,278002107.00,1253.14,2.68914,1.38199,0.59204,-0.00908,278002107,2.12,466,1.1,1.3,2,AUDJPY
7659,288002107.00,3557.25,4.68676,1.91307,1.68140,-0.01011,288002107,2.12,759,0.8,0.9,3,AUDJPY
5520,385002107.00,1080.03,3.06827,1.46428,0.51143,0.00709,385002107,2.11,352,1.1,1.9,2,AUDJPY
2761,271002008.00,2924.72,2.09657,1.58462,1.40137,0.00053,271002008,2.09,1395,0.6,1.2,2,AUDJPY
3939,271002007.00,1874.95,2.40996,1.59131,0.91242,-0.00105,271002007,2.05,778,0.8,1.5,2,AUDJPY
8403,278002007.00,2850.87,4.29996,1.73260,1.38961,-0.01348,278002007,2.05,663,0.8,1.1,3,AUDJPY
6915,288002007.00,2941.95,3.28710,1.72791,1.43647,-0.01159,288002007,2.05,895,0.8,0.7,3,AUDJPY
4404,329002007.00,1324.53,3.42256,1.47699,0.64931,-0.00500,329002007,2.04,387,1.1,1.6,2,AUDJPY
11472,592001907.00,2745.79,10.72574,2.03454,1.35090,0.00294,592001907,2.03,256,1.1,1.9,3,AUDJPY
839,93002008.00,4638.47,1.23759,1.48094,2.28429,-0.00030,93002008,2.03,3748,0.4,0.7,2,AUDJPY
2451,271002007.00,2059.81,2.35138,1.54119,1.01770,-0.01462,271002007,2.02,876,0.8,1.1,2,AUDJPY
6543,278002007.00,2817.03,2.83689,1.66089,1.39181,-0.01298,278002007,2.02,993,0.8,0.6,3,AUDJPY
4621,271002007.00,2396.06,2.18619,1.62470,1.19673,-0.00028,271002007,2.00,1096,0.6,1.7,2,AUDJPY
10759,855002007.00,1325.99,6.69692,1.49853,0.66391,0.00102,855002007,2.00,198,1.2,1.7,3,AUDJPY
11379,351002007.00,3767.98,7.61208,2.02049,1.91939,0.00124,351002007,1.96,495,0.8,1.9,3,AUDJPY
13735,416001706.00,2649.68,8.10300,1.87692,1.37882,-0.00334,416001706,1.92,327,1.2,0.9,4,AUDJPY
16339,625001806.00,1917.37,9.30762,1.63967,1.00111,-0.00037,625001806,1.92,206,1.2,1.6,4,AUDJPY
870,170001808.00,3487.78,1.40072,1.51238,1.82975,-0.00112,170001808,1.91,2490,0.5,0.7,2,AUDJPY
2916,509001807.00,1301.70,2.74620,1.45727,0.69507,-0.00159,509001807,1.87,474,1.1,1.2,2,AUDJPY
10387,844001806.00,1494.46,6.12484,1.65597,0.80933,0.00083,844001806,1.85,244,1.2,1.6,3,AUDJPY
4435,542001806.00,1027.31,2.89383,1.62659,0.55634,0.00216,542001806,1.85,355,1.2,1.6,2,AUDJPY
9240,540001807.00,2075.73,6.61061,1.68392,1.13903,-0.00650,540001807,1.82,314,1.1,1.3,3,AUDJPY
2544,304001807.00,1399.20,2.86135,1.47878,0.77589,-0.00757,304001807,1.80,489,1.1,1.1,2,AUDJPY
11007,288001707.00,2409.31,4.78988,1.68490,1.40022,-0.01456,288001707,1.72,503,0.8,1.8,3,AUDJPY
3877,235001707.00,2183.73,1.78701,1.55437,1.26923,-0.00019,235001707,1.72,1222,0.6,1.5,2,AUDJPY
5551,542001706.00,914.96,2.99007,1.57003,0.53862,0.00227,542001706,1.70,306,1.2,1.9,2,AUDJPY
4311,289001607.00,1644.14,2.22783,1.55936,0.99147,-0.01822,289001607,1.66,738,0.8,1.6,2,AUDJPY
5427,278001607.00,1591.69,2.45631,1.54972,0.97030,-0.00170,278001607,1.64,648,0.8,1.9,2,AUDJPY
4683,289001607.00,1746.77,2.45333,1.60187,1.06486,-0.00219,289001607,1.64,712,0.8,1.7,2,AUDJPY
4342,285001406.00,1274.33,2.30439,1.46963,0.78412,0.00349,285001406,1.63,553,0.9,1.6,2,AUDJPY
4063,436001606.00,1068.54,3.21849,1.52181,0.65779,-0.01016,436001606,1.62,332,1.2,1.5,2,AUDJPY
15719,197001207.00,7062.68,4.14720,1.83457,4.78690,0.00075,197001207,1.48,1703,0.4,1.5,4,AUDJPY
2575,347001306.00,1241.08,2.94793,1.61583,0.85618,-0.00328,347001306,1.45,421,1.2,1.1,2,AUDJPY
2947,436001306.00,1244.23,3.16598,1.56390,0.85853,0.00363,436001306,1.45,393,1.2,1.2,2,AUDJPY
5458,340001306.00,1315.96,2.56023,1.46999,0.91615,0.00417,340001306,1.44,514,0.9,1.9,2,AUDJPY
11782,421001306.00,1787.79,4.96608,1.75808,1.31197,-0.01338,421001306,1.36,360,0.9,2,3,AUDJPY
1366,284001306.00,1662.05,1.98099,1.54155,1.22815,-0.00030,284001306,1.35,839,0.9,0.8,2,AUDJPY
7783,518001206.00,2058.51,5.76613,1.79267,1.52253,-0.00683,518001206,1.35,357,1.2,0.9,3,AUDJPY
5117,489001206.00,1093.43,2.59722,1.53137,0.83132,0.00060,489001206,1.32,421,1,1.8,2,AUDJPY
11410,281001306.00,2033.64,5.04625,1.76895,1.55095,0.00099,281001306,1.31,403,0.9,1.9,3,AUDJPY
9271,611001206.00,1774.97,6.20619,1.69058,1.36870,-0.00163,611001206,1.30,286,1.2,1.3,3,AUDJPY
1831,280001206.00,1393.10,2.86058,1.65776,1.07451,-0.00551,280001206,1.30,487,1.2,0.9,2,AUDJPY
2854,278001206.00,1414.26,2.10769,1.61094,1.21521,-0.00272,278001206,1.16,671,0.9,1.2,2,AUDJPY
2482,278001106.00,1515.28,2.18655,1.59592,1.30892,-0.00298,278001106,1.16,693,0.9,1.1,2,AUDJPY
5489,385001006.00,1153.31,2.81295,1.55132,1.05029,-0.01670,385001006,1.10,410,1,1.9,2,AUDJPY
11441,577001006.00,1619.12,5.39707,1.67748,1.49451,-0.00254,577001006,1.08,300,1,1.9,3,AUDJPY
4714,285001006.00,1333.35,2.50160,1.60698,1.28800,0.00381,285001006,1.04,533,0.9,1.7,2,AUDJPY
5148,427000705.00,1063.84,3.10157,1.57715,1.37746,0.00756,427000705,0.77,343,1.1,1.8,2,AUDJPY
4807,436000505.00,875.49,2.96776,1.61460,1.57627,0.00457,436000505,0.56,295,1.2,1.7,2,AUDJPY
5179,547000505.00,1040.12,3.58662,1.70768,1.87342,0.00721,547000505,0.56,290,1.2,1.8,2,AUDJPY
13116,499100014.00,-102524.10,-347.53932,0.01877,-0.98484,-0.06149,499100014,104.12,295,0.4,0.8,4,AUDNZD
7164,499100014.00,-102707.66,-332.38725,0.01716,-0.98660,-0.06334,499100014,104.12,309,0.4,0.8,3,AUDNZD
17208,590100014.00,-102493.27,-636.60416,0.02564,-0.98453,-0.06390,590100014,104.11,161,0.4,1.9,4,AUDNZD
12372,413100014.00,-102476.07,-281.52767,0.02653,-0.98441,-0.06560,413100014,104.11,364,0.4,0.6,4,AUDNZD
96,434100014.00,-102800.34,-196.55897,0.01632,-0.98748,-0.07132,434100014,104.11,523,0.4,0.5,2,AUDNZD
20556,525100014.00,-102356.61,-476.07726,0.01956,-0.98332,-0.06854,525100014,104.11,215,0.4,1.2,5,AUDNZD
20184,768100014.00,-102329.27,-441.07444,0.02005,-0.98305,-0.06802,768100014,104.11,232,0.4,1.1,5,AUDNZD
14604,425100014.00,-102450.64,-455.33618,0.01803,-0.98422,-0.07044,425100014,104.10,225,0.4,1.2,4,AUDNZD
23160,744099914.00,-102425.32,-696.77088,0.02708,-0.98396,-0.07337,744099914,104.10,147,0.4,1.9,5,AUDNZD
19812,532100014.00,-102242.80,-412.26936,0.02796,-0.98220,-0.07016,532100014,104.10,248,0.4,1,5,AUDNZD
17952,383100014.00,-102493.37,-253.69646,0.01966,-0.98466,-0.07139,383100014,104.10,404,0.4,0.5,5,AUDNZD
12000,383100014.00,-102582.06,-252.66517,0.01289,-0.98551,-0.07191,383100014,104.10,406,0.4,0.5,4,AUDNZD
6048,277100014.00,-102701.83,-233.94494,0.01056,-0.98666,-0.07299,277100014,104.10,439,0.4,0.5,3,AUDNZD
6792,335100014.00,-102650.18,-287.53552,0.01163,-0.98625,-0.07466,335100014,104.10,357,0.4,0.7,3,AUDNZD
9768,406100014.00,-102764.85,-487.03720,0.00881,-0.98724,-0.07495,406100014,104.09,211,0.4,1.5,3,AUDNZD
23532,805099914.00,-102385.53,-721.02486,0.01606,-0.98380,-0.07623,805099914,104.08,142,0.4,2,5,AUDNZD
17580,576099914.00,-102609.68,-693.30865,0.01427,-0.98590,-0.07824,576099914,104.07,148,0.4,2,4,AUDNZD
11628,647099914.00,-102787.31,-619.20066,0.01038,-0.98762,-0.08084,647099914,104.07,166,0.4,2,3,AUDNZD
18696,423100014.00,-102363.69,-314.96520,0.02073,-0.98373,-0.07460,423100014,104.06,325,0.4,0.7,5,AUDNZD
12744,390100014.00,-102516.57,-309.71773,0.01369,-0.98519,-0.07542,390100014,104.06,331,0.4,0.7,4,AUDNZD
14232,767099814.00,-102345.84,-433.66881,0.01847,-0.98475,-0.09200,767099814,103.93,236,0.4,1.1,4,AUDNZD
13488,469097514.00,-100063.99,-370.60737,0.02602,-0.98444,-0.13124,469097514,101.66,270,0.4,0.9,4,AUDNZD
19440,414097514.00,-99889.15,-369.95982,0.02703,-0.98272,-0.12991,414097514,101.66,270,0.4,0.9,5,AUDNZD
7536,414097514.00,-100161.50,-337.24411,0.02468,-0.98551,-0.13368,414097514,101.64,297,0.4,0.9,3,AUDNZD
6420,413097314.00,-99927.88,-249.81970,0.02589,-0.98516,-0.13441,413097314,101.44,400,0.4,0.6,3,AUDNZD
18324,413097314.00,-99729.02,-282.51847,0.02742,-0.98320,-0.13047,413097314,101.44,353,0.4,0.6,5,AUDNZD
8280,425097314.00,-100029.35,-396.94187,0.01728,-0.98655,-0.13769,425097314,101.39,252,0.4,1.1,3,AUDNZD
19068,499099914.00,-100035.86,-340.25803,0.02054,-0.99280,-1.33308,499099914,100.76,294,0.4,0.8,5,AUDNZD
15348,781099714.00,-99546.53,-532.33439,0.01936,-0.99484,-1.53188,781099714,100.06,187,0.4,1.4,4,AUDNZD
15720,558099714.00,-99464.48,-537.64584,0.01266,-0.99444,-2.33253,558099714,100.02,185,0.4,1.5,4,AUDNZD
23129,780086614.00,1613.87,4.73276,1.08035,0.01860,0.00010,780086614,86.76,341,0.3,1.9,5,AUDNZD
16433,773086614.00,1065.06,2.81019,1.04788,0.01228,-0.00005,773086614,86.76,379,0.3,1.7,4,AUDNZD
22385,780086614.00,1776.29,4.90688,1.07230,0.02048,0.00004,780086614,86.75,362,0.3,1.7,5,AUDNZD
21641,780086614.00,1629.30,4.17769,1.07486,0.01878,0.00006,780086614,86.74,390,0.3,1.5,5,AUDNZD
22013,780086614.00,1716.28,4.83459,1.07952,0.01979,0.00010,780086614,86.74,355,0.3,1.6,5,AUDNZD
18293,417045713.00,4034.64,5.07502,1.17475,0.08774,-0.00011,417045713,45.98,795,0.3,0.6,5,AUDNZD
17921,422044813.00,4814.48,5.08930,1.25728,0.10676,-0.00006,422044813,45.10,946,0.3,0.5,5,AUDNZD
18665,417044613.00,5032.10,7.26133,1.27191,0.11202,-0.00004,417044613,44.92,693,0.3,0.7,5,AUDNZD
19409,417044613.00,5033.03,8.84540,1.27560,0.11209,-0.00011,417044613,44.91,569,0.3,0.9,5,AUDNZD
6823,1211033812.00,541.72,1.87446,1.03473,0.01600,-0.00018,1211033812,33.85,289,0.5,0.7,3,AUDNZD
18727,1211033812.00,785.17,2.94071,1.05042,0.02321,-0.00018,1211033812,33.83,267,0.5,0.7,5,AUDNZD
21765,1640025311.00,560.98,7.01225,1.05222,0.02164,-0.00165,1640025311,25.92,80,0.7,1.5,5,AUDNZD
21021,1639022411.00,729.82,8.29341,1.06570,0.03165,-0.00027,1639022411,23.05,88,0.7,1.3,5,AUDNZD
21393,1639022411.00,796.52,9.26186,1.07239,0.03462,-0.00040,1639022411,23.00,86,0.7,1.4,5,AUDNZD
19533,1646022011.00,573.55,4.98739,1.05174,0.02533,-0.00048,1646022011,22.63,115,0.7,0.9,5,AUDNZD
6079,1002022411.00,532.62,1.40905,1.06386,0.02375,-0.00015,1002022411,22.43,378,0.5,0.5,3,AUDNZD
12031,1002022411.00,644.45,1.78025,1.07774,0.02874,-0.00024,1002022411,22.43,362,0.5,0.5,4,AUDNZD
19471,954022311.00,876.29,4.09481,1.10922,0.03923,-0.00009,954022311,22.34,214,0.5,0.9,5,AUDNZD
13147,1002022211.00,588.90,2.51667,1.07090,0.02651,-0.00013,1002022211,22.22,234,0.5,0.8,4,AUDNZD
20091,75020713.00,6543.55,1.73569,1.41251,0.29928,-0.00027,75020713,21.86,3770,0.1,1.1,5,AUDNZD
21951,113020613.00,6873.69,2.34437,1.37174,0.31484,-0.00013,113020613,21.83,2932,0.1,1.6,5,AUDNZD
20835,82020513.00,7231.97,2.11709,1.47654,0.33269,-0.00019,82020513,21.74,3416,0.1,1.3,5,AUDNZD
20463,82020613.00,6442.31,1.82347,1.44175,0.29637,-0.00020,82020613,21.74,3533,0.1,1.2,5,AUDNZD
21579,82020513.00,7210.89,2.32760,1.44744,0.33192,-0.00010,82020513,21.72,3098,0.1,1.5,5,AUDNZD
22447,1276021311.00,723.46,5.52260,1.09107,0.03396,0.00038,1276021311,21.31,131,0.5,1.7,5,AUDNZD
16867,1276021211.00,623.54,4.48590,1.07985,0.02931,-0.00034,1276021211,21.27,139,0.5,1.8,4,AUDNZD
14356,2099020310.00,451.19,5.78449,1.07154,0.02192,-0.00250,2099020310,20.59,78,0.8,1.1,4,AUDNZD
20680,2099020210.00,581.24,7.96219,1.09163,0.02830,-0.00003,2099020210,20.54,73,0.8,1.2,5,AUDNZD
15844,2099020310.00,597.89,8.79250,1.09535,0.02913,-0.00119,2099020310,20.53,68,0.8,1.5,4,AUDNZD
20308,2061019610.00,446.82,5.72846,1.07019,0.02239,-0.00197,2061019610,19.95,78,0.8,1.1,5,AUDNZD
15751,1267019711.00,703.38,4.31522,1.08554,0.03570,0.00064,1267019711,19.70,163,0.5,1.5,4,AUDNZD
21207,82018313.00,6970.36,2.14803,1.47897,0.35792,-0.00017,82018313,19.47,3245,0.1,1.4,5,AUDNZD
19719,82018213.00,6567.12,1.65045,1.47373,0.33829,-0.00058,82018213,19.41,3979,0.1,1,5,AUDNZD
14945,532018712.00,1192.34,2.53689,1.11056,0.06313,-0.00023,532018712,18.89,470,0.3,1.3,4,AUDNZD
8993,408018712.00,788.23,1.56395,1.07601,0.04173,-0.00020,408018712,18.89,504,0.3,1.3,3,AUDNZD
23563,1270018411.00,1033.85,8.91250,1.13075,0.05594,0.00014,1270018411,18.48,116,0.5,2,5,AUDNZD
16495,1270018411.00,790.28,5.94196,1.10400,0.04276,0.00059,1270018411,18.48,133,0.5,1.7,4,AUDNZD
10915,1270018411.00,702.41,4.59092,1.09153,0.03806,-0.00016,1270018411,18.46,153,0.5,1.8,3,AUDNZD
20897,532016911.00,1712.36,3.83078,1.27997,0.09551,-0.00021,532016911,17.93,447,0.3,1.3,5,AUDNZD
13085,414016811.00,1297.81,1.95453,1.18530,0.07272,-0.00025,414016811,17.85,664,0.3,0.8,4,AUDNZD
7133,414016811.00,1020.77,1.47724,1.16140,0.05720,-0.00027,414016811,17.85,691,0.3,0.8,3,AUDNZD
20525,532016811.00,1517.11,3.29807,1.22459,0.08505,-0.00018,532016811,17.84,460,0.3,1.2,5,AUDNZD
14573,414016711.00,1066.90,2.15972,1.16730,0.05985,-0.00018,414016711,17.83,494,0.3,1.2,4,AUDNZD
8621,414016711.00,918.07,1.66619,1.16101,0.05150,0.00006,414016711,17.83,551,0.3,1.2,3,AUDNZD
12341,414016711.00,1287.42,1.58745,1.20236,0.07252,-0.00027,414016711,17.75,811,0.3,0.6,4,AUDNZD
6389,414016711.00,1008.24,1.13541,1.16892,0.05679,-0.00024,414016711,17.75,888,0.3,0.6,3,AUDNZD
10543,1269016811.00,501.87,3.17639,1.06430,0.02984,-0.00008,1269016811,16.82,158,0.5,1.7,3,AUDNZD
23191,1350016111.00,640.85,5.57261,1.07347,0.03918,-0.00026,1350016111,16.35,115,0.5,1.9,5,AUDNZD
19037,414014911.00,1559.19,2.56446,1.21913,0.09778,-0.00028,414014911,15.95,608,0.3,0.8,5,AUDNZD
14728,1640012310.00,519.23,6.41025,1.08415,0.04126,-0.00357,1640012310,12.58,81,0.8,1.2,4,AUDNZD
9024,690011911.00,658.37,2.25469,1.08941,0.05495,-0.00044,690011911,11.98,292,0.4,1.3,3,AUDNZD
21300,781011611.00,1287.72,5.62323,1.17081,0.11040,0.00054,781011611,11.66,229,0.4,1.4,5,AUDNZD
6172,1760011409.00,295.53,2.06664,1.08813,0.02566,-0.00072,1760011409,11.52,143,0.8,0.5,3,AUDNZD
13984,1760011409.00,457.25,4.97011,1.13957,0.03975,-0.00234,1760011409,11.51,92,0.8,1,4,AUDNZD
13178,1296011110.00,522.36,2.83891,1.09840,0.04640,0.00022,1296011110,11.26,184,0.6,0.8,4,AUDNZD
10574,1296011110.00,359.18,3.12330,1.06944,0.03191,0.00001,1296011110,11.26,115,0.6,1.7,3,AUDNZD
9148,1760011109.00,250.05,3.01265,1.07703,0.02222,-0.00029,1760011109,11.25,83,0.8,1.3,3,AUDNZD
23594,1296011110.00,827.79,9.85464,1.15735,0.07357,-0.00190,1296011110,11.25,84,0.6,2,5,AUDNZD
20990,1296011110.00,850.34,6.97000,1.15930,0.07560,-0.00043,1296011110,11.25,122,0.6,1.3,5,AUDNZD
12496,1760011109.00,445.97,3.68570,1.13488,0.03966,-0.00063,1760011109,11.24,121,0.8,0.6,4,AUDNZD
6544,1760011109.00,360.81,2.81883,1.10814,0.03211,-0.00036,1760011109,11.24,128,0.8,0.6,3,AUDNZD
6916,1760011109.00,343.41,2.79195,1.10233,0.03058,0.00016,1760011109,11.23,123,0.8,0.7,3,AUDNZD
21362,1296011110.00,648.60,6.11887,1.12625,0.05778,-0.00362,1296011110,11.23,106,0.6,1.4,5,AUDNZD
